"section","category","title","summary","article_summary","date","date_iso","year","month","url","page"
"news","Gender equality and women's empowerment","Engaging and educating 1000 rural folks in Papua New Guinea to highlight and celebrate International Women’s Day 2022","EU-STREIT PNG Programme, in collaboration with local partners, marked International Women’s Day in rural Sepik with close to 1000 men, women and youth.","©FAO The Food and Agriculture Organization of the United Nations (FAO), under the EU Funded UN Joint STREIT PNG Programme, and in collaboration with local partners, celebrated International Women’s Day 2022 in rural Sepik, which was aimed at the sensitisation of the rural masses on the critical roles women play in the agri-food value chains. The keynote address delivered by Ms Patu Shang, Programme’s International Gender and Youth Inclusion Specialist, encouraged all men, women and youths to value the critical roles women play in the agri-food value chains, particularly in Cocoa, Vanilla and Fisheries, that are supported under the FAO-led rural agriculture development programme. The discussions centred around how women are more vulnerable and prone to experience adverse impacts of climate change, including food and nutrition insecurity, and how women should be given equal and fair rights and space to participate in mitigating the impacts of climate change and its resulting consequential issues such as food insecurity and natural disasters in their communities.","10/03/2022","2022-03-10","2022","3","https://www.fao.org/gender/news/news-detail/Engaging-and-educating-1000-rural-folks-in-Papua-New-Guinea-to-highlight-and-celebrate-International-Women-s-Day-2022/en","3"
"news","Gender and climate change, agroecology and biodiversity","UN food agencies call for climate adaptation solutions that include women and girls","Joint FAO/IFAD/WFP News Release on International Women’s Day","©Horst Wagner Rome – As climate extremes become more frequent and intense, women and girls - who are at a higher risk than men and boys of experiencing the devastating effects of the climate crisis - including food insecurity, need to be front and centre when planning and implementing climate change adaptation solutions, said three United Nations' food agencies at their joint International Women's Day event today. Organized by the United Nations Food and Agriculture Organization (FAO), the International Fund for Agricultural Development (IFAD) and the United Nations World Food Programme (WFP), the event recognized the contribution of women and girls around the world who play a crucial role in climate change adaptation and mitigation. “WFP provides climate solutions that empower women with access to early warning information and forecast-based financing before a disaster strikes and trains women on climate resilient agricultural practices.” In Guatemala, where frequent and intense droughts, as well as excessive rains, severe flooding and landslides have led to chronic food insecurity in recent years, WFP has launched parametric insurance that offers women smallholder farmers and entrepreneurs coverage against droughts and excess rain to protect their livelihoods in the event of a climatic shock.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/newsroom/detail/un-food-agencies-call-for-climate-adaptation-solutions-that-include-women-and-girls/en","3"
"news","Gender equality and women's empowerment","Seizing the opportunities of the African Continental Free Trade Area for the economic empowerment of women in agriculture","Ahead of International Women’s Day, FAO calls for women traders to be included in the AfCFTA","At the United Nations Food and Agriculture Organization, we believe that inclusivity and fairness are key to achieving sustainable development in agriculture, and that this objective cannot be obtained without accounting for the central role played by women in the sector, including in agriculture markets, trade and value-chain development. The agreement, signed by 54 African Union member states and covering a market of 1.2 billion consumers, establishes the largest free-trade area in the world since the creation of the World Trade Organization almost 30 years ago. The agreement creates a regional single market aiming to enhance intra-African trade, facilitate investment, improve continental economic integration, and boost the competitiveness of its member countries both within the continent and in the global market.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/gender/news/news-detail/Seizing-the-opportunities-of-the-African-Continental-Free-Trade-Area-for-the-economic-empowerment-of-women-in-agriculture/en","3"
"news","Gender and food security and nutrition","FAO Zimbabwe joins the world in commemorating International Women’s Day","In Zimbabwe, FAO has played a big role in recognizing, advocating and celebrating the contribution of women and girls to building sustainable agri-food systems.","With 70% of those receiving extension training on climate change being women, FAO has seen women and girls play a key role in climate change adaptation and mitigation as well as disaster risk reduction in many communities. FAO shares a commitment to promoting gender equality and women’s empowerment in agri-food systems through community-based facilitated and pluralistic approaches to extension that respond to wider livelihood options and increased reach for women and girls. On International Women’s Day and every day, FAO champions gender equality and women’s empowerment for a sustainable tomorrow.” Let us all join hands and raise awareness on the gender-differentiated impacts of climate change on agri-food systems, and on the interventions needed to address them, build women and girls’ resilience, and unleash their potential to mitigate climate change and adapt to its impacts.","08/03/2022","2022-03-08","2022","3","https://www.fao.org/africa/news-stories/news-detail/FAO-Zimbabwe-joins-the-world-in-commemorating-International-Women-s-Day/en","3"
"news","Gender in fisheries and aquaculture","""We want to be seen, and for the world to know our work"": CFI marks International Women's Day","Women's work is essential to thriving coastal fisheries, but their labor is often invisible","Women's work is essential to thriving coastal fisheries, but their labor is often invisible","08/03/2022","2022-03-08","2022","3","https://www.fao.org/in-action/coastal-fisheries-initiative/news/detail-es/es/c/1475912/","3"
"news","Gender and food security and nutrition","Women safeguard native seeds in Zambia","International Women’s Day 2022: celebrating the contributions of rural and indigenous women to healthy food systems and a sustainable tomorrow","“I cultivate these crops because of their nutritional values and ingredients in traditional meals,” she stated, adding that “I have been preserving the local seeds for planting the next season because they are an important part of our community’s health and nutrition.” Ms Mutale’s seeds are part of a special category of seeds which are fully managed and preserved by women custodians. They hold the potential to knock down invisible barriers and unlock access to greater economic and social freedom for rural women farmers, as they are free to decide how to manage the seeds, without having to ask for permission from male counterparts. As a custodian of local seeds, Ms Mutale wants to pass knowledge on how to preserve seeds and food on to young girls in the community: “Young girls need to be taught how to farm, how to prepare the land, what to grow and how to preserve the seeds and food in order to have food security.” Such seed-preservation techniques include drying beans and leaves and using ashes and the smoke from cooking to prevent maize from rotting.","03/03/2022","2022-03-03","2022","3","https://www.fao.org/gender/news/news-detail/Women-safeguard-native-seeds-in-Zambia/en","3"
"news","Gender equality and women's empowerment","Meet four women in fisheries at the forefront of change in science","Achieving gender equality for women means promoting their vital role in science.","Women make up half of the Secretariat of FAO’s General Fisheries Commission for the Mediterranean, a regional fisheries management body working for sustainable conservation and development in the Mediterranean and the Black Sea. On International Day of Women and Girls in science, let’s meet just four of GFCM’s women leading the way: Elisabetta Betulla Morello has a Doctor of Philosophy (PhD) in marine biology and works as a fishery resources officer at the GFCM. “I am conducting temporal and spatial studies on levels where ecosystem components are affected.” Olfa believes that “female scientists can leverage their skills, gain confidence, reduce the skills gap and expand the pool of talent.” Her message is to “be persistent and innovative because women need science and science needs women”.","11/02/2022","2022-02-11","2022","2","https://www.fao.org/newsroom/story/Meet-four-women-in-fisheries-at-the-forefront-of-change-in-science/en","3"
"news","Gender equality and women's empowerment","Social Analysis and Action: a methodology for communities to lead their own way out of gender inequalities","Through a series of discussions, community members accept to engage in a critical self-reflection about their gender norms.","This is what tells the evidence from the Social Analysis and Action in Food and Nutrition Security (SAA-FNS), a tested methodology developed by CARE International in order to transform gender and social norms through a community-led participatory process. By getting familiar with the methodology and discussing possible ways to apply it, colleagues should be better able to refine them and take action aimed for a positive impact on households’ and communities’ food security and nutrition.” Delivered by CARE’s team of experts who have developed the methodology, the workshop presented the key components of the SAA-FNS and promoted an interactive session to assess the audience’s ideas on how to apply the methodology in their working practices. With this workshop, we hope RBA colleagues and partners will be better able to foster reflection at the household and community levels.” JP GTA website: https://www.fao.org/joint-programme-gender-transformative-approaches/ JP GTA flyer (in English): https://www.fao.org/publications/card/en/c/CB7065EN JP GTA flyer (in Spanish): https://www.fao.org/publications/card/es/c/CB7065ES Social Analysis and Action (SAA): https://www.care.org/our-work/health/strengthening-healthcare/social-analysis-and-action-saa/ Contacts: Hajnalka Petrics, Global Coordinator of the JP GTA: [email protected] JP GTA: [email protected]","26/01/2022","2022-01-26","2022","1","https://www.fao.org/joint-programme-gender-transformative-approaches/resources/news/social-analysis-and-action-a-methodology-for-communities-to-lead-their-own-way-out-of-gender-inequalities/en","3"
"news","Gender equality and women's empowerment","FAO, Japan seek to empower women and youth in agriculture","A project is officially launched to support six Eastern Africa nations","A project is officially launched to support six Eastern Africa nations FAO works to promoting agricultural diversification to reduce poverty, fight malnutrition and enhance youth employment opportunities. ©FAO/Isaac Kasamani The Food and Agriculture Organization of the United Nations (FAO) Subregional Office for Eastern Africa (SFE) and the Japanese Government Mission to the African Union officially launched a subregional project, aiming at fostering employment among women and youth in agriculture and agribusiness in six Eastern Africa countries. During the virtual launch event, David Phiri, FAO Subregional Coordinator for Eastern Africa and Representative to the AU and United Nations Economic Commission for Africa (UNECA), recalled that the Eastern Africa subregion was home to 50 percent of the highly food insecure population of the whole of Africa and, hence, aiding this subregion meant supporting the whole of Africa.","26/01/2022","2022-01-26","2022","1","https://www.fao.org/gender/news/news-detail/FAO-Japan-seek-to-empower-women-and-youth-in-agriculture/en","3"
"news","Gender equality and women's empowerment","Disclosing gender-biased social norms to close gender gaps","By combining the sharing of insights with analysis, the Social Norms Exploration Tool (SNET) provides a catalyst for the community itself to act on what is uncovered.","In two multi-session workshops held in September and December 2021, about 50 participants immersed themselves in concepts, exercises and debates revolving around the Social Norms Exploration Tool (SNET), a participatory methodology for investigating the informal, unwritten rules that govern the way people behave and interact within their communities. The workshops were organized in the framework of the Joint Programme on Gender Transformative Approaches for Food Security and Nutrition (JP GTA), implemented by the three RBAs – the Food and Agriculture Organization of the United Nations (FAO), the International Fund for Agricultural Development (IFAD) and the World Food Programme (WFP), in collaboration with and through financial support from the European Union . In partnership with Georgetown University’s Institute for Reproductive Health (IRH), the workshops aimed to strengthen the capacities of RBAs staff and that of their partner organizations involved in the design, planning and implementation of rapid diagnostic studies to explore gendered-related social norms in Ecuador and Malawi – the two focus countries of the JP GTA.","17/12/2021","2021-12-17","2021","12","https://www.fao.org/gender/news/news-detail/Disclosing-gender-biased-social-norms-to-close-gender-gaps/en","4"
"news","Gender and innovative and labour-saving technologies","Ecuador embraces gender transformative approaches for Zero Hunger","Representatives of the three RBAs mentioned their commitment to apply various methods to help raise awareness about the persisting gender gaps negatively impacting on the Ecuadorian society.","©FAO/Pamela Rosero The Government of Ecuador and the United Nations Rome-based Agencies (RBAs) – FAO , IFAD and WFP – have officially launched the Joint Programme on Gender Transformative Approaches for Food Security and Nutrition (JP GTA) in Ecuador, where the three agencies will implement innovative approaches to address the root causes of gender inequalities in collaboration with and through financial support from the European Union . The launch took place in a ceremony in Quito on 1 December 2021 in occasion of the 16 Days of Activism against Gender-Based Violence campaign – which is annually celebrated between 25 November and 10 December. With around USD 1 million for its implementation in Ecuador, the Joint Programme will carry out a series of interventions involving individuals and their families and communities as well as institutional and policy engagement in line with the country’s National Agricultural Strategy for Rural Women (ENAMR).","14/12/2021","2021-12-14","2021","12","https://www.fao.org/gender/news/news-detail/Ecuador-embraces-gender-transformative-approaches-for-Zero-Hunger/en","4"
"news","Gender equality and women's empowerment","When spectators act: using theatre techniques to address gender-based discrimination","The use of theatrical debate is part of the JP GTA’s efforts to help the RBAs address discriminatory norms and promote an institutional culture free from negative unconscious gender bias.","The session was organized within the framework of the European Union-funded Joint Programme on Gender Transformative Approaches for Food Security and Nutrition (JP GTA), which is being implemented by the three United Nations Rome-based Agencies (RBAs) – the Food and Agriculture Organization of the United Nations (FAO), the International Fund for Agricultural Development (IFAD) and the World Food Programme (WFP). United to tackle the root causes of GBV The use of theatrical debate is part of the JP GTA’s efforts to help the RBAs address discriminatory norms and promote an institutional culture free from negative unconscious gender bias, thereby fostering gender transformative change both at programming and organizational levels across the RBAs. Through the Joint Programme, the RBAs are working together to systematize and upscale approaches that can help us understand our own gender biases and the most elemental causes of gender inequalities, including those that drive GBV.” ________________________________________ To learn more: • JP GTA website: https://www.fao.org/joint-programme-gender-transformative-approaches/ • JP GTA flyer (in English): https://www.fao.org/publications/card/es/c/CB7065EN • JP GTA flyer (in Spanish): https://www.fao.org/publications/card/es/c/CB7065ES Contacts: • Silvia Sperandini, IFAD Technical Advisory Committee Member, JP GTA: [email protected] • Hajnalka Petrics, Global Coordinator of the JP GTA: [email protected] • JP GTA: [email protected]","13/12/2021","2021-12-13","2021","12","https://www.fao.org/gender/news/news-detail/When-spectators-act-using-theatre-techniques-to-address-gender-based-discrimination/en","4"
"news","Gender equality and women's empowerment","FAO’s Women’s Committee celebrates its second birthday","First Vice-President Campbell Barr underlined the importance of solidarity, passion, and compassion. “Every day we must work at being a better person to build a better community, society, and a better world” she said.","The FAO Women’s Committee today held a special celebratory VirtualiTea to mark the Committee’s second anniversary in the presence of FAO’s Director-General QU Dongyu and Her Excellency Epsy Alejandra Campbell Barr, First Vice-President of the Republic of Costa Rica. Expressing his pleasure in participating in the event, the Director-General said that the Women’s Committee played a part in keeping the FAO family together during successive lockdowns related to COVID-19 and now, as much of the world returns to a more normal working situation, he urged the Committee to maintain these events which, he said, has consistently showcased ideas and actions that can empower women - and through them FAO. Under the leadership of FAO’s Deputy Director-General Marie Helena Semedo, he said, the Women’s Committee “has helped the Organization to build a space where women can express themselves openly and share their experiences on issues of concern, both professional and personal, with women colleagues, and men, across all the FAO Offices worldwide.” “The Women’s Committee is drawing attention to and supporting the work carried out by FAO’s Gender Team, particularly mainstreaming gender equality and women’s empowerment across all the activities of the Organization, to meet the UN System-Wide Strategy on Gender Parity” he said.","18/10/2021","2021-10-18","2021","10","https://www.fao.org/gender/news/news-detail/FAO-s-Women-s-Committee-celebrates-its-second-birthday/en","4"
"news","Gender equality and women's empowerment","Unlocking the potential of Africa’s free trade area for rural women","On International Day of Rural Women, FAO launches new guide - Seize the opportunities of the African Continental Free Trade Area for the economic empowerment of women in agriculture","On International Day of Rural Women, FAO launches new guide 15 October 2021, Accra – The Food and Agriculture Organization of the United Nations (FAO) Regional Office for Africa has launched a new brief that advocates for seizing the opportunities of the African Continental Free Trade Area (AfCFTA) for the economic empowerment of women in agriculture. However, the new publication Seizing the opportunities of the African Continental Free Trade Area for the economic empowerment of women in agriculture warns that the AfCFTA could exacerbate existing gender disparities and discrimination and worsen the condition of women engaged in trade and agriculture if women’s inclusion is not prioritized. Ensuring women’s inclusion The publication makes recommendations relevant to stakeholders across the trade sector, including: strategic partnerships to develop innovative solutions and policy recommendations to ensure that the implementation of the AfCFTA agreement will provide opportunities that benefit women; build the capacity of women and women’s organizations so that they are involved in Africa’s trade environment and understand what the AfCFTA agreement entails, including its opportunities and challenges; and engage the private sector to connect with women’s groups involved in agricultural value chains.","15/10/2021","2021-10-15","2021","10","https://www.fao.org/africa/news-stories/news-detail/Unlocking-the-potential-of-Africa-s-free-trade-area-for-rural-women/en","4"
"news","Gender and innovative and labour-saving technologies","Celebrating rural women's voices - Rural women speaking out for change through community radio in Nepal","Arati Devi Karna, a woman from the Gujara municipality, Rautahat district, says ""The radio programme of JP RWEE is my university"".","Community reporter in Sarlahi collecting feedback for the radio series from a rural woman farmer On the International Day of Rural Women (IDRW), 15 October, we celebrate rural women and girls worldwide and recognize the crucial role they play in contributing to sustainable food systems and rural development. The Joint Programme Accelerating Progress Towards the Economic Empowerment of Rural Women (JP RWEE) is implemented in Ethiopia, Guatemala, Kyrgyzstan, Liberia, Nepal, Niger and Rwanda by four UN agencies: the Food and Agriculture Organization (FAO), the International Fund for Agricultural Development (IFAD), UN Women, and the World Food Programme (WFP). In Nepal, the programme is being implemented in the southern Rautahat and Sarlahi districts, where discriminatory social norms are deeply entrenched and women face multiple and intersecting forms of discrimination, including confinement to the home, which severely limit their participation in rural life and decision making.","14/10/2021","2021-10-14","2021","10","https://www.fao.org/gender/news/news-detail/Celebrating-rural-women's-voices---Rural-women-speaking-out-for-change-through-community-radio-in-Nepal/en","4"
"news","Gender and rural financial services","Defining the building blocks of gender transformative financial inclusion","FAO-IFAD webinar showcases gender transformative approaches and tools for women’s financial inclusion, drawing audience of over 200.","An event co-hosted by FAO and IFAD in the framework of the Joint Programme on Gender Transformative Approaches for Food Security and Nutrition (JP GTA) brought together experts in financial inclusion and women’s empowerment to share examples of transformative approaches that can improve access to financial products and services for rural women. Setting the scene Susan Kaaria, Senior Gender Officer at FAO, noted that approximately 1.1 billion women around the world lack access to basic formal financial services, with the global gender gap in bank account ownership of women compared to men remaining unchanged at around 7% since 2011. So what happens in the market or when we seek financial services is very much related to what happens at home, behind our front door or also in the policy system.” Gender transformative approaches for financial inclusion that work Highlighting the role of social norms and the constraints they create for women, Nisha Singh, Gender Transformative Solutions Lead at FinEquity , shared a methodology developed by CGAP to better understand the drivers of women’s behaviour.","10/08/2021","2021-08-10","2021","8","https://www.fao.org/gender/news/news-detail/Defining-the-building-blocks-of-gender-transformative-financial-inclusion/en","4"
"news","Gender and food security and nutrition","The fruits and vegetables value chain: a women’s world?","As guardians of much of Guyana´s food culture, women create livelihood opportunities and improve the food security and nutrition of their families and communities.","As 2021 is the International Year of Fruits and Vegetables , a year designated to raise awareness on the importance of these foods in nutrition, food security and health, it is an opportune time to zero-in on the contribution of women to the value chain behind fruits and vegetables. Left/Top: ©Brent Stirton/Getty Images for FAO; Right/Bottom: ©FAO/Miguel Schincariol Across many farming communities of Guyana, women are well-known for producing cash crops and growing vegetables like bora, pumpkin, pak choy, tomatoes and peppers, as well as fruits such as watermelons and passion fruit among others. Malika commented that FAO’s support and recognition of the important role that she and other women play in producing fresh fruits and vegetables was a motivation for her: “I am grateful for this visit to our community and supporting us women.","22/07/2021","2021-07-22","2021","7","https://www.fao.org/newsroom/story/The-fruits-and-vegetables-value-chain-a-women-s-world-/en","4"
"news","Gender in fisheries and aquaculture","Helping women fulfil potential in rural Ukraine can make agriculture sector more efficient","One in every six people employed in Ukraine works in agriculture, forestry and fisheries. The report reveals that specific job types within that sector tend to fall into either “female” or “male” occupation categories.","“The report contributes to the existing knowledge base about gender equality in the country, by bringing together gender statistics and experts’ opinions, but also serving as an advocacy tool to provide greater visibility to rural women’s contribution to agricultural productivity and food security,” said Mara Lopes, FAO Ukraine Head of Office. Supporting them in reaching their full potential will enable agricultural and rural development processes to be more effective.” “The FAO report on Gender, Agriculture and Rural Development is an in-depth and comprehensive document covering gender issues in the context of different areas of women's and men's lives, including participation in decision-making, freedom from violence, the impact of climate change, access to resources such as land, water energy, education, health and more,” added Kateryna Levchenko, Government Commissioner for Gender Equality Policy. Read online: http://www.fao.org/europe/news/detail-news/en/c/1402339/ LINKS Report: National Gender Profile of Agriculture and Rural Livelihoods (Ukraine ) FAO and Ukraine Cutting food waste while improving food security and environment in Ukraine Chicken breeding under shelling Country gender assessment series Gender and Rural Development in Eastern Europe and Central Asia: Key Issues FAO Regional gender strategy for Europe and Central Asia, 2019-2022 Journalists & editors: For video, photos, audio clips contact: (+39) 06 570 53625 or FAO-newsroom@fao.org .","13/07/2021","2021-07-13","2021","7","https://ukraine.un.org/en/135805-helping-women-fulfil-potential-rural-ukraine-can-make-agriculture-sector-more-efficient","4"
"news","Gender and food security and nutrition","Challenging the norm: Rome-based Agencies build capacity on gender norms","A key component of development efforts to end hunger and malnutrition involves tackling the persistent gender inequalities that limit women’s potential and constrain their economic and social empowerment.","Ilaria Sisto, FAO Gender and Development Officer, presented the four objectives of FAO’s Policy on Gender Equality for 2020-2030 and invited participants to think about the gender norms that might influence or hinder the achievement of some of these objectives. The sessions and feedback overwhelmingly confirmed participants’ interest in conducting this type of deep-dive into a topic that is crucial for the work of all three Rome-based Agencies’ to advance gender equality, women’s empowerment and food security.” At the end of the two days, participants emphasized the relevance of the social norms training for their work and recommended rolling it out more widely. To learn more: About the Joint Programme: http://www.fao.org/news/story/it/item/1193249/icode/ Gender transformative approaches for food security, improved nutrition and sustainable agriculture – A compendium of fifteen good practices: http://www.fao.org/documents/card/en/c/cb1331en/ Flyer about the Compendium of fifteen good practices: http://www.fao.org/3/cb1548en/CB1548EN.pdf Contact: Hajnalka Petrics, Global Coordinator of the Joint Programme for Gender Transformative Approaches for Food Security and Nutrition; [email protected]","09/06/2021","2021-06-09","2021","6","https://www.fao.org/gender/news/news-detail/Challenging-the-norm-Rome-based-Agencies-build-capacity-on-gender-norms-/en","4"
"news","Gender equality and women's empowerment","Regional Dialogue on Gender Equality and the Empowerment of Women for the Transformation of Food Systems in Latin America and the Caribbean","The discussion session begins with a few words from the dialogue curator, Ms. Eve Crowley, who summarizes the purposes of the proposed discussion and present a global vision on the relevance of the gender approach in food systems.","The stark inequalities experienced by women and girls are both a cause and a result of unsustainable food systems, unfair access to food, consumption and production. We need to reframe how we view women and food systems from mainly focusing on the role of women as producers and consumers to thinking about how food and agricultural systems contribute or can contribute to the process of empowering women and how these systems can create an environment conducive to the equal exercise of women's rights. There is also need for a special attention on climate change, urging us to observe “how women's responses to climate change strengthen the resilience of food systems"" and ""how women can be empowered to lead the development of climate-resilient food and agriculture systems."" A fair, transformative and gender equitable food system can be defined as one that allows countries, communities, households, and men and women, to have what is necessary to produce enough food and have the access to it, for their families and populations through sustainable, environmentally sound and climate resilient practices that favour gender equity and equality.","31/03/2021","2021-03-31","2021","3","https://www.fao.org/gender/news/news-detail/Regional-Dialogue-on-Gender-Equality-and-the-Empowerment-of-Women-for-the-Transformation-of-Food-Systems-in-Latin-America-and-the-Caribbean/en","4"
"news","Gender equality and women's empowerment","Leveraging Community Engagement to enhance gender equality and women's empowerment","Recalling his longstanding experience at FAO, Mr. Gustafson said: “The projects that had the most impact in fact embodied precisely what the four speakers talked about today.”","The second webinar, entitled “ Community Engagement for Gender Equality and Women’s Empowerment ”, showcased the extent to which community engagement approaches have been promoting the advancement of gender equality and people’s empowerment, including changes in gender relations and roles. During the event, four international guest speakers shared their experiences and research insights related to community engagement and community-driven development with a focus on indigenous peoples, gender transformative approaches, positive masculinities and women’s empowerment pathways. When talking about her experience with indigenous communities and the importance of recognizing women’s commitment to community building, she affirmed that “Deep changes need to be made within the structures of the communities themselves…Women indigenous leaders are proposing profound changes in their communities.” Learn more","15/03/2021","2021-03-15","2021","3","https://www.fao.org/gender/news/news-detail/Leveraging-Community-Engagement-to-enhance-gender-equality-and-women's-empowerment/en","4"
"news","Gender in forestry and agroforestry","From the ground up – Women at the forefront of sustainable forest and land management implementation","Growing numbers of women in important decision-making positions signals not only the mounting male recognition of the importance of listening to the concerns and visions of their female counterparts, but also a shift in the mindset of women themselves.","Growing numbers of women in important decision-making positions signals not only the mounting male recognition of the importance of listening to the concerns and visions of their female counterparts, but also a shift in the mindset of women themselves. This year’s International Women’s Day on the 8th March 2021 highlights the role of women in leadership and the key roles they fulfill at various levels (“as health care workers, caregivers, innovators, community organizers and as some of the most exemplary national leaders” UN Women, 2021) in tackling the global COVID-19 crisis. The International Women’s Day thus represents the perfect opportunity to reflect on the important and manifold contributions women make in managing and protecting natural resources in arid regions.","09/03/2021","2021-03-09","2021","3","https://www.fao.org/gender/news/news-detail/From-the-ground-up-Women-at-the-forefront-of-sustainable-forest-and-land-management-implementation-/en","4"
"news","Gender equality and women's empowerment","Women are Contributors to Development (Women in Leadership)","From 2002 onwards, Souad has been leading her team of engineers to establish the Water Resources Information Center in the Ministry.","The Head of the Water Resources Information Centre in Damascus, Souad Obeid, 50 years old, takes us through her long years of career experience and the challenges she faced during the past 25 years of work. The water resources management in Syria continues to face numerous challenges, Souad who received a number of technical training sessions provided by FAO on water resources management, is now involved with FAO in sharing her knowledge with other young technicians, selecting the participants and encouraging female staff to take part in the training to reinforce the concept of gender equality . FAO is committed towards achieving and promoting gender equality in all its areas of work, this is aligned with SDG 5 on “Gender Equality” and women’s empowerment, which is central to FAO's mandate to achieving food security for all, improving agricultural productivity and ensuring the full participation of rural people in decision-making processes.","08/03/2021","2021-03-08","2021","3","https://www.fao.org/neareast/news/details/WOMEN-ARE-CONTRIBUTORS-TO-DEVELOPMENT-(WOMEN-IN-LEADERSHIP)/en","4"
"news","Gender equality and women's empowerment","When you think farmer – think female! FAO and UNDP are empowering women for a sustainable future","To bridge the gender gap, FAO and UNDP work with countries to empower women and achieve gender equality in the agriculture sector for a more sustainable future that will benefit all.","Women bear the brunt of climate change impacts Considering the differences in roles and access to resources between men and women, climate change impacts on agriculture affect them in different ways. Viet Nam is in fact one of 11 countries where FAO and UNDP worked in close collaboration with the government and other relevant stakeholders to tackle climate change, concentrating on issues related to gender, through the Integrating Agriculture in National Adaptation Plans (NAP-Ag) programme , funded by the German Ministry of Environment, Nature Conservation and Nuclear Safety (BMU) through its International Climate Initiative (IKI) . The programme was not only able to promote women’s participation in activities related to agriculture and climate change planning, but also to integrate gender-sensitive adaptation options in countries’ climate change strategies and plans.","08/03/2021","2021-03-08","2021","3","https://www.fao.org/gender/news/news-detail/When-you-think-farmer-think-female!-FAO-and-UNDP-are-empowering-women-for-a-sustainable-future/en","4"
"news","Gender equality and women's empowerment","The United Nations Celebrates Women Leaders of Change in Lebanon on International Women’s Day","On March 8, International Women’s Day, the United Nations honors women who are on the frontline of their fight against COVID-19.","Today, on International Women’s Day, the UN pays tribute to the countless women in Lebanon, striving in their communities to combat the far-reaching impacts of COVID-19, its health, economic and social effects on the country. In 2021, to recognize International Women’s Day, the United Nations System in Lebanon, coordinated by UN Women, funded by the United Kingdom Government and in collaboration with the Arab Institute for Women at the Lebanese American University (LAU), comes together around a joint campaign building on the global theme, Women in leadership: Achieving an equal future in a COVID-19 world. But crises also present opportunities for change; and it’s time for meaningful action to reduce gender inequalities and unleash the full potential of Lebanon’s extraordinary women.’ The campaign, conceived around combating the impact of the COVID-19 pandemic and Lebanon’s compounded crises, includes a map of Lebanon showcasing female community leaders who are responding to the multiple crises facing the country.","08/03/2021","2021-03-08","2021","3","https://www.fao.org/gender/news/news-detail/The-United-Nations-Celebrates-Women-Leaders-of-Change-in-Lebanon-on-International-Women-s-Day-/en","4"
"news","Gender equality and women's empowerment","Joint Statement of the UN in Mongolia on the occasion of International Women’s Day","As the country responds to and recovers from the devastating effects of the pandemic, we are offered a valuable opportunity to bring about gender equality, especially for women’s leadership.","This is why for International Women’s Day 2021, the UN aims to recognize the significant efforts made by women and girls during the pandemic with the theme “Women in Leadership: Achieving an Equal Future in a COVID-19 World”. Yet women, especially in rural areas face greater constraints than men in accessing productive resources, services, technologies, and financial assets, which makes them more vulnerable to the socio-economic effects of COVID-19. Lockdowns and quarantines have made access to social and medical services far more challenging, especially for pregnant women and women with disabilities.","08/03/2021","2021-03-08","2021","3","https://www.fao.org/gender/news/news-detail/Joint-Statement-of-the-UN-in-Mongolia-on-the-occasion-of-International-Women-s-Day/en","4"
"news","Gender equality and women's empowerment","International Women’s Day | Fishing for gender equality in a COVID-19 world","Women are often underrepresented in official statistics, potentially undermining their access to social protection programmes or resulting in their marginalization in decision-making processes (SOMFI 2020).","This year’s International Women’s Day (IWD) falls at a time where women across the globe are being disproportionately impacted by the COVID-19 pandemic. Most women carry out non-vessel based activities, including gleaning, processing and marketing, but the number of women in leadership positions is low. The women in these sectors have had to bear the brunt of the economic impacts of COVID-19 and are further exposed to the virus in their essential roles.","08/03/2021","2021-03-08","2021","3","https://www.fao.org/gender/news/news-detail/International-Women-s-Day-Fishing-for-gender-equality-in-a-COVID-19-world/en","4"
"news","Gender and food security and nutrition","Honoring Indigenous Women as Change-makers in Indigenous Peoples' Food Systems","Indigenous women are at the forefront of advocating for their communities around the globe.","In celebration of International Women’s Day, FAO North America and the FAO Indigenous Peoples Unit co-hosted a webinar honoring Indigenous Women as change-makers in food systems. North American Indigenous women, who are leaders in research, policymaking, land, water, and seed stewardship, food systems and public health joined as distinguished speakers. “Today as we honor Indigenous women, let me remind the audience that Indigenous women are not only fundamental in their communities, they are relevant for the entire world.","08/03/2021","2021-03-08","2021","3","https://www.fao.org/gender/news/news-detail/Honoring-Indigenous-Women-as-Change-makers-in-Indigenous-Peoples'-Food-Systems/en","4"
